Matrix Number, Sparsity, Redundancy, CSF1 Size, CSF2 Size, CSF3 Size
626, 7, 27, 1147060, 818508, 450187
627, 7, 28, 1146588, 826000, 458330
628, 7, 29, 1147956, 834444, 467562
629, 7, 30, 1151660, 843864, 475834
630, 7, 31, 1148388, 849820, 482811
631, 7, 32, 1149628, 858176, 491422
632, 7, 33, 1149092, 865412, 498838
633, 7, 34, 1148876, 872360, 505434
634, 7, 35, 1143980, 877328, 511701
635, 7, 36, 1147196, 886096, 518839
636, 7, 37, 1148036, 893652, 525672
637, 7, 38, 1150220, 902400, 533341
638, 7, 39, 1151588, 910148, 541017
639, 7, 40, 1148748, 915232, 545847
640, 7, 41, 1146396, 921248, 551528
641, 7, 42, 1149092, 929508, 559179
642, 7, 43, 1148356, 935668, 564490
643, 7, 44, 1150724, 943916, 571567
644, 7, 45, 1148156, 949384, 576552
645, 7, 46, 1147228, 954848, 581811
646, 7, 47, 1145220, 960476, 587679
647, 7, 48, 1148460, 968320, 593495
648, 7, 49, 1146836, 974444, 599892
649, 7, 50, 1146292, 980868, 605363
650, 7, 51, 1149348, 988260, 610269
651, 7, 52, 1143476, 990580, 614415
652, 7, 53, 1146612, 999012, 620961
653, 7, 54, 1150476, 1005976, 625660
654, 7, 55, 1146900, 1010252, 630701
655, 7, 56, 1148500, 1017396, 636075
656, 7, 57, 1147308, 1022312, 640615
657, 7, 58, 1144372, 1025988, 644912
658, 7, 59, 1146532, 1033556, 650589
659, 7, 60, 1148132, 1040212, 656400
660, 7, 61, 1146212, 1044052, 659844
661, 7, 62, 1141708, 1047264, 663189
662, 7, 63, 1143932, 1054024, 667926
663, 7, 64, 1147812, 1061260, 673261
664, 7, 65, 1145260, 1064960, 677595
665, 7, 66, 1145876, 1070476, 681889
666, 7, 67, 1144860, 1075320, 685731
667, 7, 68, 1147908, 1082372, 691045
668, 7, 69, 1142612, 1083180, 692731
669, 7, 70, 1146300, 1090240, 698505
670, 7, 71, 1151652, 1098124, 704305
671, 7, 72, 1149612, 1101472, 707003
672, 7, 73, 1147876, 1105964, 711476
673, 7, 74, 1144684, 1108480, 714672
674, 7, 75, 1148100, 1114412, 718393
675, 7, 76, 1148900, 1120140, 722987
676, 7, 77, 1136316, 1116160, 721367
677, 7, 78, 1145564, 1126888, 728897
678, 7, 79, 1147588, 1132572, 733252
679, 7, 80, 1151444, 1140700, 739547
680, 7, 81, 1146188, 1139912, 739448
681, 7, 82, 1148724, 1146132, 744826
682, 7, 83, 1148788, 1150356, 748054
683, 7, 84, 1144100, 1151116, 748741
684, 7, 85, 1150636, 1159712, 754978
685, 7, 86, 1149572, 1161556, 756733
686, 7, 87, 1147276, 1165320, 760394
687, 7, 88, 1148300, 1169840, 764250
688, 7, 89, 1142300, 1169720, 765110
689, 7, 90, 1154428, 1181928, 773363
690, 7, 91, 1142884, 1177908, 771563
691, 7, 92, 1147348, 1185452, 776987
692, 7, 93, 1149644, 1189936, 780664
693, 7, 94, 1144916, 1189892, 781159
694, 7, 95, 1144932, 1194148, 785024
695, 7, 96, 1145436, 1196840, 786897
696, 7, 97, 1146860, 1200096, 788885
697, 7, 98, 1142404, 1202884, 792225
698, 7, 99, 1147124, 1209612, 797371
699, 7, 100, 1144620, 1210552, 798039
700, 8, 1, 1004060, 540040, 147028
701, 8, 2, 1004068, 548044, 153208
702, 8, 3, 1003996, 556008, 159471
703, 8, 4, 1003996, 564008, 166925
704, 8, 5, 1003988, 572004, 176684
705, 8, 6, 1004052, 580036, 187419
706, 8, 7, 1004108, 588064, 201364
707, 8, 8, 1004108, 596064, 216411
708, 8, 9, 1004108, 604064, 231028
709, 8, 10, 1004028, 612024, 245213
710, 8, 11, 1003948, 619976, 260276
711, 8, 12, 1004004, 628012, 273984
712, 8, 13, 1004004, 636004, 288618
713, 8, 14, 1004060, 644024, 300322
714, 8, 15, 1004100, 652028, 314258
715, 8, 16, 1004092, 660008, 324814
716, 8, 17, 1004052, 667972, 336360
717, 8, 18, 1003940, 675860, 346059
718, 8, 19, 1003916, 683760, 355723
719, 8, 20, 1004076, 691656, 365825
720, 8, 21, 1004076, 699560, 374440
721, 8, 22, 1004004, 707412, 383418
722, 8, 23, 1004060, 715376, 392651
723, 8, 24, 1004044, 722976, 400793
724, 8, 25, 1004020, 730836, 409298
725, 8, 26, 1003980, 738432, 417069
726, 8, 27, 1003948, 746216, 425021
727, 8, 28, 1004012, 753648, 431257
728, 8, 29, 1004028, 760960, 439481
729, 8, 30, 1004020, 768404, 447041
730, 8, 31, 1004092, 775896, 453605
731, 8, 32, 1004076, 782864, 459734
732, 8, 33, 1004028, 790256, 466941
733, 8, 34, 1003972, 797300, 473417
734, 8, 35, 1003980, 804048, 479377
735, 8, 36, 1004012, 811352, 486057
736, 8, 37, 1004052, 818172, 492968
737, 8, 38, 1004068, 824812, 499274
738, 8, 39, 1004108, 831584, 504758
739, 8, 40, 1004092, 837496, 509676
740, 8, 41, 1003980, 844312, 516002
741, 8, 42, 1003948, 851488, 522711
742, 8, 43, 1004028, 857344, 527600
743, 8, 44, 1004100, 863116, 532146
744, 8, 45, 1004092, 869960, 537713
745, 8, 46, 1004020, 875228, 542345
746, 8, 47, 1004060, 881216, 548307
747, 8, 48, 1004036, 887276, 552741
748, 8, 49, 1003996, 893672, 559010
749, 8, 50, 1004012, 899080, 563077
750, 8, 51, 1003996, 905408, 568726
751, 8, 52, 1004076, 910744, 572789
752, 8, 53, 1004036, 914948, 576546
753, 8, 54, 1003988, 921860, 582248
754, 8, 55, 1004036, 927228, 587265
755, 8, 56, 1003980, 931048, 590642
756, 8, 57, 1003988, 936588, 595291
757, 8, 58, 1004028, 942840, 599733
758, 8, 59, 1003980, 948392, 605298
759, 8, 60, 1004060, 952472, 608768
760, 8, 61, 1004124, 957256, 612524
761, 8, 62, 1004068, 962996, 616540
762, 8, 63, 1004036, 966708, 619957
763, 8, 64, 1003988, 970556, 623844
764, 8, 65, 1003932, 975656, 627728
765, 8, 66, 1003988, 981076, 631888
766, 8, 67, 1003988, 983884, 634891
767, 8, 68, 1004132, 989028, 638716
768, 8, 69, 1004148, 993540, 642824
769, 8, 70, 1004028, 998840, 646736
770, 8, 71, 1004084, 1001916, 649242
771, 8, 72, 1004020, 1005924, 652871
772, 8, 73, 1003956, 1010748, 656592
773, 8, 74, 1004012, 1015296, 660362
774, 8, 75, 1003996, 1018104, 662720
775, 8, 76, 1004100, 1022236, 666179
776, 8, 77, 1004052, 1027356, 670651
777, 8, 78, 1004012, 1030112, 672417
778, 8, 79, 1004156, 1033432, 675194
779, 8, 80, 1003980, 1037992, 679392
780, 8, 81, 1003956, 1041844, 682620
781, 8, 82, 1004036, 1046020, 685311
782, 8, 83, 1003932, 1047776, 687360
783, 8, 84, 1003924, 1051924, 690396
784, 8, 85, 1004020, 1055468, 693635
785, 8, 86, 1004084, 1060660, 697024
786, 8, 87, 1004196, 1063060, 699582
787, 8, 88, 1004036, 1065492, 701739
788, 8, 89, 1003956, 1069916, 705254
789, 8, 90, 1004004, 1073852, 708077
790, 8, 91, 1003860, 1075236, 709695
791, 8, 92, 1003996, 1078792, 712356
792, 8, 93, 1004100, 1083076, 716183
793, 8, 94, 1004060, 1084920, 717078
794, 8, 95, 1004172, 1087768, 719552
795, 8, 96, 1004044, 1090736, 721713
796, 8, 97, 1003924, 1093380, 724115
797, 8, 98, 1004076, 1096608, 726466
798, 8, 99, 1003916, 1098464, 728318
799, 8, 100, 1004004, 1102476, 731767
800, 9, 1, 891324, 483672, 132936
801, 9, 2, 891620, 491820, 138973
802, 9, 3, 891348, 499684, 145112
803, 9, 4, 890868, 507444, 152261
804, 9, 5, 895060, 517540, 162495
805, 9, 6, 891900, 523960, 174134
806, 9, 7, 891612, 531816, 187026
807, 9, 8, 894980, 541500, 203088
808, 9, 9, 892332, 548176, 217396
809, 9, 10, 894140, 557080, 232873
810, 9, 11, 895708, 565864, 247433
811, 9, 12, 893764, 572884, 259252
812, 9, 13, 892252, 580120, 272100
813, 9, 14, 890788, 587388, 284687
814, 9, 15, 892828, 596368, 295497
815, 9, 16, 894028, 604896, 305806
816, 9, 17, 894308, 612972, 316862
817, 9, 18, 895020, 621224, 327521
818, 9, 19, 890764, 627008, 336335
819, 9, 20, 889940, 634380, 344291
820, 9, 21, 893532, 643808, 354269
821, 9, 22, 891852, 650872, 362383
822, 9, 23, 892596, 658956, 370483
823, 9, 24, 892572, 666600, 378482
824, 9, 25, 893756, 674576, 386530
825, 9, 26, 897980, 684088, 394202
826, 9, 27, 900100, 692732, 401527
827, 9, 28, 895156, 697588, 407811
828, 9, 29, 895860, 705220, 414626
829, 9, 30, 890604, 709400, 420231
830, 9, 31, 896716, 720360, 428686
831, 9, 32, 898660, 727772, 435072
832, 9, 33, 893828, 731932, 439920
833, 9, 34, 893900, 738632, 446243
834, 9, 35, 893444, 745132, 451606
835, 9, 36, 890500, 749716, 456109
836, 9, 37, 889892, 756532, 463796
837, 9, 38, 894036, 764676, 469781
838, 9, 39, 892380, 770800, 474522
839, 9, 40, 895948, 778288, 480164
840, 9, 41, 894060, 783512, 485339
841, 9, 42, 892868, 788964, 490221
842, 9, 43, 891460, 794140, 495634
843, 9, 44, 892268, 799824, 499862
844, 9, 45, 895412, 807140, 505676
845, 9, 46, 895052, 813000, 509915
846, 9, 47, 896476, 819600, 516006
847, 9, 48, 889828, 821268, 518248
848, 9, 49, 892444, 827632, 523521
849, 9, 50, 893732, 834524, 528969
850, 9, 51, 894596, 840076, 534084
851, 9, 52, 888676, 841396, 536236
852, 9, 53, 898012, 851560, 542878
853, 9, 54, 889700, 852212, 544742
854, 9, 55, 896132, 859908, 549720
855, 9, 56, 889244, 860520, 552048
856, 9, 57, 889252, 866148, 556526
857, 9, 58, 894444, 872576, 560960
858, 9, 59, 895036, 878704, 566318
859, 9, 60, 889052, 878648, 567138
860, 9, 61, 891716, 885084, 571833
861, 9, 62, 891492, 889796, 575498
862, 9, 63, 896348, 897056, 580772
863, 9, 64, 896716, 901432, 584707
864, 9, 65, 892628, 902204, 585788
865, 9, 66, 889836, 903944, 587182
866, 9, 67, 892628, 910620, 592715
867, 9, 68, 894100, 914724, 595579
868, 9, 69, 895228, 919928, 599895
869, 9, 70, 892356, 921380, 601638
870, 9, 71, 895620, 928180, 606885
871, 9, 72, 897916, 932832, 610002
872, 9, 73, 892492, 933120, 611071
873, 9, 74, 895780, 939180, 615461
874, 9, 75, 893148, 939120, 615988
875, 9, 76, 894068, 944332, 620256
876, 9, 77, 893380, 948172, 623296
877, 9, 78, 891636, 950124, 625721
878, 9, 79, 889604, 951196, 626888
879, 9, 80, 893692, 956848, 630695
880, 9, 81, 890612, 959268, 633328
881, 9, 82, 891028, 961476, 635318
882, 9, 83, 891588, 965844, 638031
883, 9, 84, 894420, 971692, 643023
884, 9, 85, 890620, 970848, 642669
885, 9, 86, 890644, 974340, 645417
886, 9, 87, 895116, 980488, 649570
887, 9, 88, 894948, 983540, 652134
888, 9, 89, 891844, 983572, 652770
889, 9, 90, 892772, 988604, 656544
890, 9, 91, 894884, 991956, 659089
891, 9, 92, 894036, 993596, 660103
892, 9, 93, 894572, 997288, 663275
893, 9, 94, 894844, 998904, 665092
894, 9, 95, 892228, 1001292, 667202
895, 9, 96, 894036, 1003452, 668303
896, 9, 97, 891356, 1005288, 670136
897, 9, 98, 892604, 1006896, 671993
898, 9, 99, 889436, 1006392, 671699
899, 9, 100, 897788, 1017488, 679506
900, 10, 1, 804948, 440484, 122139
901, 10, 2, 804964, 448492, 128181
902, 10, 3, 804324, 456172, 134621
903, 10, 4, 808788, 466404, 143371
904, 10, 5, 803508, 471764, 153290
905, 10, 6, 802252, 479136, 167013
906, 10, 7, 806964, 489492, 182472
907, 10, 8, 803740, 495880, 196605
908, 10, 9, 803524, 503772, 210652
909, 10, 10, 803276, 511640, 225876
910, 10, 11, 802780, 519368, 237772
911, 10, 12, 802148, 527068, 250508
912, 10, 13, 803116, 535536, 261603
913, 10, 14, 805052, 544464, 273803
914, 10, 15, 805124, 552444, 284730
915, 10, 16, 806412, 560984, 294498
916, 10, 17, 806052, 568668, 304086
917, 10, 18, 801876, 574404, 312331
918, 10, 19, 802860, 582776, 320669
919, 10, 20, 806828, 592496, 329895
920, 10, 21, 801476, 597212, 337081
921, 10, 22, 807964, 608128, 345428
922, 10, 23, 803812, 613644, 353397
923, 10, 24, 804092, 620944, 359647
924, 10, 25, 805460, 629228, 367635
925, 10, 26, 801572, 634532, 373448
926, 10, 27, 807684, 644980, 381923
927, 10, 28, 805220, 650332, 386724
928, 10, 29, 806580, 657988, 394092
929, 10, 30, 805172, 664260, 399876
930, 10, 31, 801860, 669268, 405049
931, 10, 32, 804596, 676964, 410876
932, 10, 33, 804260, 683708, 417630
933, 10, 34, 802404, 688924, 422504
934, 10, 35, 806092, 697456, 428813
935, 10, 36, 805004, 702288, 433329
936, 10, 37, 804972, 708704, 439161
937, 10, 38, 807380, 716212, 445310
938, 10, 39, 799444, 717060, 447641
939, 10, 40, 807228, 727824, 455307
940, 10, 41, 802484, 730756, 458549
941, 10, 42, 800844, 735120, 462642
942, 10, 43, 806452, 744388, 469621
943, 10, 44, 803684, 747852, 472705
944, 10, 45, 804500, 753612, 477665
945, 10, 46, 802436, 756900, 480582
946, 10, 47, 804236, 763232, 485745
947, 10, 48, 805028, 769060, 490354
948, 10, 49, 808652, 776736, 496160
949, 10, 50, 809076, 781492, 499834
950, 10, 51, 805148, 783680, 502387
951, 10, 52, 806996, 789548, 506480
952, 10, 53, 803444, 791948, 509582
953, 10, 54, 805220, 798196, 514396
954, 10, 55, 808716, 803472, 518364
955, 10, 56, 803836, 804240, 520110
956, 10, 57, 801716, 807388, 522994
957, 10, 58, 800812, 811864, 526178
958, 10, 59, 803836, 817312, 530658
959, 10, 60, 811180, 826920, 537684
960, 10, 61, 805820, 827296, 539284
961, 10, 62, 806316, 831624, 541679
962, 10, 63, 805244, 832448, 543109
963, 10, 64, 805980, 837624, 547138
964, 10, 65, 800948, 838316, 548757
965, 10, 66, 801404, 842048, 551409
966, 10, 67, 803020, 847088, 555230
967, 10, 68, 803812, 850644, 557982
968, 10, 69, 803084, 854904, 561512
969, 10, 70, 803372, 858072, 564056
970, 10, 71, 806540, 864424, 569099
971, 10, 72, 802164, 863644, 568953
972, 10, 73, 803508, 867196, 571346
973, 10, 74, 801484, 869624, 574520
974, 10, 75, 801300, 872796, 576797
975, 10, 76, 807300, 879940, 581650
976, 10, 77, 805180, 881624, 582970
977, 10, 78, 806980, 885388, 586224
978, 10, 79, 805884, 887656, 588395
979, 10, 80, 804444, 890464, 590444
980, 10, 81, 804244, 891948, 591773
981, 10, 82, 801172, 892412, 592603
982, 10, 83, 810284, 902448, 599053
983, 10, 84, 805524, 901452, 599286
984, 10, 85, 799108, 898228, 597264
985, 10, 86, 802844, 904832, 602949
986, 10, 87, 807748, 909852, 605231
987, 10, 88, 806356, 912492, 608179
988, 10, 89, 809764, 916532, 610447
989, 10, 90, 805812, 916652, 611692
990, 10, 91, 801388, 915576, 611542
991, 10, 92, 805668, 922340, 616193
992, 10, 93, 803348, 922044, 616494
993, 10, 94, 800652, 920656, 615614
994, 10, 95, 808172, 930864, 622460
995, 10, 96, 810820, 936164, 626510
996, 10, 97, 805148, 931176, 623436
997, 10, 98, 804860, 934280, 625888
998, 10, 99, 804284, 937640, 628974
999, 10, 100, 804468, 939260, 630156
1000, 11, 1, 730860, 403440, 112878
1001, 11, 2, 731884, 411952, 119006
1002, 11, 3, 730996, 419508, 125518
1003, 11, 4, 732300, 428160, 134891
1004, 11, 5, 733812, 436916, 146321
1005, 11, 6, 733604, 444812, 160697
1006, 11, 7, 733836, 452928, 174720
1007, 11, 8, 733420, 460720, 190757
1008, 11, 9, 727828, 465924, 203426
1009, 11, 10, 735204, 477612, 217639
1010, 11, 11, 731692, 483808, 230419
1011, 11, 12, 734100, 492988, 241127
1012, 11, 13, 731420, 499600, 252560
1013, 11, 14, 730220, 506920, 263078
1014, 11, 15, 729260, 514336, 272732
1015, 11, 16, 732732, 523976, 282746
1016, 11, 17, 732260, 531452, 290765
1017, 11, 18, 735076, 540636, 300303
1018, 11, 19, 733188, 547436, 308105
1019, 11, 20, 733268, 555044, 315443
1020, 11, 21, 728428, 559904, 321312
1021, 11, 22, 730324, 568436, 329617
1022, 11, 23, 733732, 577364, 337569
1023, 11, 24, 730828, 582808, 343263
1024, 11, 25, 731452, 590640, 350559
1025, 11, 26, 731660, 598296, 357436
1026, 11, 27, 731180, 604384, 362742
1027, 11, 28, 732404, 611268, 369132
1028, 11, 29, 733596, 619064, 375956
1029, 11, 30, 732196, 624948, 380929
1030, 11, 31, 728436, 629404, 385811
1031, 11, 32, 729588, 635572, 390787
1032, 11, 33, 731508, 643020, 397005
1033, 11, 34, 734452, 651020, 403078
1034, 11, 35, 727316, 652644, 406482
1035, 11, 36, 728924, 658904, 411173
1036, 11, 37, 734204, 667864, 417864
1037, 11, 38, 731340, 671944, 421728
1038, 11, 39, 730380, 676272, 425866
1039, 11, 40, 730348, 682216, 430692
1040, 11, 41, 731468, 688248, 435751
1041, 11, 42, 731468, 693088, 439681
1042, 11, 43, 730396, 698008, 443844
1043, 11, 44, 733580, 704376, 448819
1044, 11, 45, 732268, 709008, 453114
1045, 11, 46, 730100, 712612, 455906
1046, 11, 47, 733572, 719036, 460445
1047, 11, 48, 730948, 721364, 463247
1048, 11, 49, 737164, 730648, 469582
1049, 11, 50, 730076, 730184, 470902
1050, 11, 51, 733052, 736112, 475668
1051, 11, 52, 734820, 740644, 478770
1052, 11, 53, 730980, 743444, 481924
1053, 11, 54, 734068, 749428, 486421
1054, 11, 55, 731684, 750468, 487379
1055, 11, 56, 727364, 752508, 489828
1056, 11, 57, 731068, 758576, 494434
1057, 11, 58, 730900, 763140, 497949
1058, 11, 59, 734332, 769920, 503062
1059, 11, 60, 729140, 768316, 502781
1060, 11, 61, 728708, 772332, 506380
1061, 11, 62, 733068, 777560, 509508
1062, 11, 63, 727276, 778768, 511516
1063, 11, 64, 729956, 782580, 513672
1064, 11, 65, 735628, 790512, 519903
1065, 11, 66, 728372, 789644, 519994
1066, 11, 67, 734468, 795916, 524070
1067, 11, 68, 733892, 799172, 526964
1068, 11, 69, 731708, 800816, 528959
1069, 11, 70, 733756, 804760, 531629
1070, 11, 71, 732044, 806520, 533759
1071, 11, 72, 729844, 807108, 534550
1072, 11, 73, 729252, 809932, 536824
1073, 11, 74, 730452, 813876, 539559
1074, 11, 75, 733676, 819688, 543675
1075, 11, 76, 732092, 820808, 544828
1076, 11, 77, 730844, 822176, 546380
1077, 11, 78, 730300, 824336, 548268
1078, 11, 79, 730196, 826420, 549834
1079, 11, 80, 729828, 829460, 552588
1080, 11, 81, 733052, 833648, 555286
1081, 11, 82, 732060, 836056, 557637
1082, 11, 83, 735812, 842404, 562029
1083, 11, 84, 731732, 839500, 560134
1084, 11, 85, 732012, 843736, 563388
1085, 11, 86, 728068, 841036, 562185
1086, 11, 87, 735788, 851528, 569359
1087, 11, 88, 734932, 852164, 570117
1088, 11, 89, 729220, 848268, 567520
1089, 11, 90, 729468, 851368, 570121
1090, 11, 91, 730812, 854688, 572872
1091, 11, 92, 734084, 860340, 576597
1092, 11, 93, 728836, 858692, 575962
1093, 11, 94, 728076, 859032, 576690
1094, 11, 95, 734828, 867720, 582899
1095, 11, 96, 731596, 866400, 581716
1096, 11, 97, 729460, 866028, 582073
1097, 11, 98, 732276, 870628, 584917
1098, 11, 99, 729972, 869748, 585087
1099, 11, 100, 728572, 871688, 586650
1100, 12, 1, 669396, 372708, 105195
1101, 12, 2, 671724, 381872, 111702
1102, 12, 3, 671364, 389692, 118967
1103, 12, 4, 669572, 396796, 129106
1104, 12, 5, 673444, 406732, 143564
1105, 12, 6, 670124, 413072, 157366
1106, 12, 7, 672828, 422416, 173765
1107, 12, 8, 669100, 428560, 185931
1108, 12, 9, 672804, 438412, 201577
1109, 12, 10, 669932, 444968, 213257
1110, 12, 11, 666812, 451384, 223430
1111, 12, 12, 668892, 460352, 234358
1112, 12, 13, 667772, 467800, 244892
1113, 12, 14, 668540, 476032, 254764
1114, 12, 15, 668140, 483608, 264206
1115, 12, 16, 670860, 492712, 273233
1116, 12, 17, 669780, 499876, 280284
1117, 12, 18, 670468, 507764, 287798
1118, 12, 19, 672332, 516328, 295955
1119, 12, 20, 671716, 523468, 303238
1120, 12, 21, 673300, 531044, 309568
1121, 12, 22, 669948, 537216, 316357
1122, 12, 23, 667572, 542916, 322405
1123, 12, 24, 671492, 552108, 329769
1124, 12, 25, 671852, 558904, 336177
1125, 12, 26, 672916, 566588, 342765
1126, 12, 27, 672396, 572496, 348136
1127, 12, 28, 669740, 577160, 352688
1128, 12, 29, 673476, 585556, 359351
1129, 12, 30, 669156, 589460, 363392
1130, 12, 31, 669844, 596700, 369720
1131, 12, 32, 671892, 603476, 374639
1132, 12, 33, 669084, 607624, 379163
1133, 12, 34, 670324, 613820, 384079
1134, 12, 35, 669660, 619336, 388667
1135, 12, 36, 669676, 625144, 394342
1136, 12, 37, 671252, 631004, 398369
1137, 12, 38, 669780, 635468, 402484
1138, 12, 39, 670140, 640504, 406633
1139, 12, 40, 671124, 645684, 410891
1140, 12, 41, 671540, 651236, 415584
1141, 12, 42, 671172, 655988, 419103
1142, 12, 43, 670132, 659692, 422880
1143, 12, 44, 668940, 663384, 425888
1144, 12, 45, 669996, 668144, 429736
1145, 12, 46, 670868, 673908, 434408
1146, 12, 47, 671636, 677828, 437171
1147, 12, 48, 667092, 680404, 440561
1148, 12, 49, 671740, 686608, 444935
1149, 12, 50, 670388, 689444, 447749
1150, 12, 51, 672836, 695596, 452278
1151, 12, 52, 669996, 698344, 454629
1152, 12, 53, 675340, 705232, 458975
1153, 12, 54, 668700, 703472, 459481
1154, 12, 55, 673220, 710140, 463832
1155, 12, 56, 671068, 712808, 466257
1156, 12, 57, 671020, 716936, 469951
1157, 12, 58, 670436, 718676, 471212
1158, 12, 59, 671660, 724568, 476067
1159, 12, 60, 671868, 726880, 477770
1160, 12, 61, 668412, 726520, 478208
1161, 12, 62, 670644, 732852, 482894
1162, 12, 63, 672876, 736672, 485568
1163, 12, 64, 671812, 738796, 487585
1164, 12, 65, 671236, 742636, 490871
1165, 12, 66, 670420, 744524, 492416
1166, 12, 67, 673780, 750340, 496593
1167, 12, 68, 670788, 749572, 496433
1168, 12, 69, 671172, 752844, 498816
1169, 12, 70, 669260, 755248, 501099
1170, 12, 71, 668908, 756168, 502090
1171, 12, 72, 670644, 761764, 506898
1172, 12, 73, 670868, 762836, 507363
1173, 12, 74, 670172, 764016, 508448
1174, 12, 75, 672436, 770260, 513265
1175, 12, 76, 669508, 768652, 512078
1176, 12, 77, 668604, 771304, 514301
1177, 12, 78, 671100, 775304, 517109
1178, 12, 79, 670820, 777660, 519182
1179, 12, 80, 669748, 779748, 521144
1180, 12, 81, 666284, 778272, 520564
1181, 12, 82, 670060, 784184, 524563
1182, 12, 83, 671932, 788432, 527974
1183, 12, 84, 671892, 788668, 527815
1184, 12, 85, 670164, 790900, 530365
1185, 12, 86, 668476, 791384, 530686
1186, 12, 87, 670756, 794572, 532790
1187, 12, 88, 670996, 797372, 535048
1188, 12, 89, 670564, 797620, 535771
1189, 12, 90, 670812, 799776, 537267
1190, 12, 91, 667676, 799912, 537667
1191, 12, 92, 671012, 805148, 541171
1192, 12, 93, 672820, 808228, 543762
1193, 12, 94, 670140, 807168, 543010
1194, 12, 95, 670452, 808700, 544771
1195, 12, 96, 672060, 812048, 546407
1196, 12, 97, 673212, 815816, 549934
1197, 12, 98, 671828, 816204, 550499
1198, 12, 99, 670828, 815744, 550110
1199, 12, 100, 671276, 818696, 552238
1200, 13, 1, 616428, 346224, 98574
1201, 13, 2, 621052, 356536, 105240
1202, 13, 3, 617212, 362616, 112047
1203, 13, 4, 622564, 373292, 123803
1204, 13, 5, 619692, 379856, 136476
1205, 13, 6, 622900, 389460, 152432
1206, 13, 7, 619700, 395860, 166753
1207, 13, 8, 618308, 403164, 180732
1208, 13, 9, 615892, 409940, 193506
1209, 13, 10, 620060, 420008, 205154
1210, 13, 11, 615652, 425772, 216053
1211, 13, 12, 622532, 437100, 226890
1212, 13, 13, 620796, 444120, 235785
1213, 13, 14, 619564, 451280, 245437
1214, 13, 15, 618220, 458400, 253502
1215, 13, 16, 621540, 467724, 262490
1216, 13, 17, 616732, 472904, 268920
1217, 13, 18, 616052, 480124, 276460
1218, 13, 19, 618644, 488748, 284286
1219, 13, 20, 619028, 496044, 290454
1220, 13, 21, 622940, 505248, 297811
1221, 13, 22, 619612, 510856, 303975
1222, 13, 23, 616276, 515644, 309514
1223, 13, 24, 617020, 522824, 315871
1224, 13, 25, 618484, 530132, 322185
1225, 13, 26, 619212, 536832, 327376
1226, 13, 27, 617404, 542256, 332755
1227, 13, 28, 620268, 550432, 339599
